,tag,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
29,disneyfans,0.074627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,mypixiedustedlife_,1664431791
0,naturephotography,0.414414,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
1,nature,0.405405,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
2,aesthetic,0.216216,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
3,ａｅｓｔｈｅｔｉｃ,0.126126,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
4,darkaesthetic,0.117117,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
5,foggy,0.108108,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
6,darkaestetic,0.099099,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
7,rain,0.09009,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
8,naturelovers,0.09009,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
9,sustainability,0.072072,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
10,ocean,0.063063,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
11,simplicity,0.063063,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
12,washingtonstate,0.054054,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
13,fog,0.054054,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
14,fall,0.054054,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
15,mountain,0.036036,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
16,canonphotography,0.036036,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
17,art,0.036036,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
18,sunset,0.036036,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
19,seattle,0.027027,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
20,ｄａｒｋａｅｓｔｈｅｔｉｃ,0.027027,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
21,pnw,0.027027,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
22,photography,0.027027,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
23,forest,0.027027,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
24,mountains,0.027027,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1664431907
0,naturephotography,0.433628,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
1,nature,0.40708,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
2,aesthetic,0.212389,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
3,ａｅｓｔｈｅｔｉｃ,0.115044,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
4,darkaesthetic,0.115044,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
5,darkaestetic,0.097345,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
6,foggy,0.097345,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
7,rain,0.088496,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
8,naturelovers,0.088496,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
9,sustainability,0.070796,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
10,simplicity,0.070796,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
11,fog,0.061947,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
12,washingtonstate,0.053097,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
13,ocean,0.053097,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
14,fall,0.044248,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
15,mountain,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
16,canonphotography,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
17,art,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
18,sunset,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
19,seattle,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
20,ｄａｒｋａｅｓｔｈｅｔｉｃ,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
21,pnw,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
22,photography,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
23,forest,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
24,mountains,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
25,aestetic,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662974748
0,naturephotography,0.433628,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
1,nature,0.40708,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
2,aesthetic,0.212389,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
3,ａｅｓｔｈｅｔｉｃ,0.115044,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
4,darkaesthetic,0.115044,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
5,darkaestetic,0.097345,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
6,foggy,0.097345,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
7,rain,0.088496,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
8,naturelovers,0.088496,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
9,sustainability,0.070796,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
10,simplicity,0.070796,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
11,fog,0.061947,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
12,washingtonstate,0.053097,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
13,ocean,0.053097,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
14,fall,0.044248,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
15,mountain,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
16,canonphotography,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
17,art,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
18,sunset,0.035398,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
19,seattle,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
20,ｄａｒｋａｅｓｔｈｅｔｉｃ,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
21,pnw,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
22,photography,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
23,forest,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
24,mountains,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
25,aestetic,0.026549,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,proasyavlade,1662645548
0,boston,0.405941,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
1,bostonbloggers,0.366337,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
2,bostoninfluencers,0.257426,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
3,thedressybostonian,0.237624,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
4,homedecor,0.158416,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
5,americanstyle,0.148515,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
6,ad,0.148515,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
7,iamnyandco,0.148515,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
8,iamnyco,0.128713,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
9,targetstyle,0.128713,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
10,iamnewyorkandcompany,0.118812,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
11,target,0.108911,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
12,explorepage,0.09901,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
13,fashionreel,0.09901,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
14,amazonfinds,0.089109,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
15,fableticspartner,0.089109,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
16,decor,0.089109,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
17,reelsofinstagram,0.089109,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
18,outfitideas,0.089109,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
19,ltkhome,0.079208,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
20,bostonfoodie,0.079208,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
21,myfabletics,0.069307,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
22,moveinfabletics,0.069307,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
23,ltk,0.069307,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
24,liketkit,0.069307,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
25,targetfinds,0.069307,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
26,homestyling,0.059406,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
27,christmas,0.059406,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
28,bostonstyle,0.059406,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
29,holidays,0.059406,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662646154
0,boston,0.446602,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
1,bostonbloggers,0.417476,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
2,bostoninfluencers,0.291262,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
3,thedressybostonian,0.281553,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
4,homedecor,0.174757,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
5,americanstyle,0.165049,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
6,iamnyco,0.135922,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
7,iamnyandco,0.135922,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
8,targetstyle,0.126214,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
9,iamnewyorkandcompany,0.126214,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
10,ad,0.116505,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
11,explorepage,0.106796,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
12,target,0.106796,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
13,fashionreel,0.106796,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
14,bostonfoodie,0.097087,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
15,outfitideas,0.097087,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
16,amazonfinds,0.087379,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
17,fableticspartner,0.087379,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
18,ltkhome,0.087379,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
19,ltk,0.087379,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
20,ootd,0.087379,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
21,decor,0.087379,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
22,reelsofinstagram,0.087379,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
23,nomnom,0.07767,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
24,targetfinds,0.07767,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
25,homestyling,0.067961,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
26,myfabletics,0.067961,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
27,moveinfabletics,0.067961,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
28,liketkit,0.067961,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
29,chicwish,0.067961,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1664431912
0,boston,0.421569,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
1,bostonbloggers,0.401961,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
2,bostoninfluencers,0.284314,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
3,thedressybostonian,0.264706,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
4,homedecor,0.166667,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
5,americanstyle,0.156863,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
6,iamnyandco,0.147059,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
7,iamnyco,0.137255,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
8,targetstyle,0.127451,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
9,ad,0.127451,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
10,iamnewyorkandcompany,0.127451,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
11,target,0.107843,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
12,explorepage,0.098039,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
13,fashionreel,0.098039,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
14,outfitideas,0.098039,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
15,amazonfinds,0.088235,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
16,fableticspartner,0.088235,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
17,ltkhome,0.088235,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
18,ltk,0.088235,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
19,decor,0.088235,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
20,bostonfoodie,0.088235,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
21,reelsofinstagram,0.088235,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
22,ootd,0.078431,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
23,targetfinds,0.078431,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
24,homestyling,0.068627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
25,myfabletics,0.068627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
26,moveinfabletics,0.068627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
27,liketkit,0.068627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
28,nomnom,0.068627,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
29,christmas,0.058824,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,thedressybostonian,1662974740
0,florida,0.818182,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
1,model,0.781818,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
2,saltlife,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
3,boatsandbabes,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
4,boatingbabes,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
5,ucf,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
6,fishinggirls,0.727273,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
7,sunset,0.727273,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
8,boats,0.727273,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
9,boatsnhoes,0.727273,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
10,fishingcharters,0.690909,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
11,fishin,0.672727,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
12,weekiwachee,0.654545,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
13,floridacheck,0.6,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
14,fishingreel,0.6,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
15,fboatgirls,0.581818,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
16,hotgirlsummer,0.563636,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
17,springhill,0.545455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
18,boat,0.472727,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
19,lights,0.454545,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
20,clearwater,0.454545,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
21,family,0.436364,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
22,sandiego,0.418182,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
23,photography,0.4,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
24,cali,0.4,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
25,christmaslights,0.4,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
26,christmas,0.4,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
27,floridafishing,0.345455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
28,fishingboats,0.345455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
29,fishinglife,0.345455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662645558
0,florida,0.818182,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
1,model,0.781818,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
2,saltlife,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
3,boatsandbabes,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
4,boatingbabes,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
5,ucf,0.745455,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
6,fishinggirls,0.727273,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
7,sunset,0.727273,2022-10-21 11:05:17.701729,Epiphanie,epiphanie.co,christywalton__,1662974738
